0;0.0143427;0.0378824;0.0401363;0.0491292;0.0418552;0.0533984;0.0625761;0.0551539;0.0466347;0.034423;0.0281405;0.0156829;0.0115727;0.0127228;0.0123159;0.00116626;-0.00585762;-0.00959623;-0.0114757;0.00835037;-0.00854836;-0.0120157;-0.00598089;-0.00800635;0.0103116;-0.0128588;0.000883001;0.0155572;0.0170245
0;-0.00511329;0.00800352;0.00791845;0.0183047;0.0277723;0.0394948;0.0387661;0.0629615;0.0609015;0.0652919;0.0642181;0.0901817;0.0834895;0.0896831;0.0794174;0.0787107;0.0668935;0.0804504;0.0671081;0.0701455;0.0705037;0.06375;0.0636177;0.0579037;0.0510461;0.0641317;0.0716459;0.0839782;0.0737761
0;0.0112354;0.0170395;0.0129595;0.0252958;0.0268234;0.0236514;0.0103429;0.0161987;0.0128331;0.0105962;0.00612229;0.0151706;0.0190423;0.0085401;0.0234797;0.0384989;0.0288138;0.0355628;0.0509994;0.0484981;0.0596651;0.0665337;0.0568826;0.0572567;0.0712592;0.0559626;0.0506973;0.0596768;0.0571926
0;0.00502102;-0.013919;-0.00479582;-0.015314;-0.0175813;-0.0189398;-0.0222104;-0.0198237;-0.0143659;-0.0212374;-0.0130576;-0.014601;-0.0277886;-0.00422315;-0.014308;-0.00624522;0.00959003;-0.00196079;-0.000651774;0.0103121;0.01273;-0.000792508;-0.00780775;-0.00578204;-0.00734722;0.00398366;0.0113396;0.00571418;0.0155252
0;0.00917866;0.00848057;0.0256828;0.0333189;0.028814;0.020623;0.0191356;0.0332818;0.0373104;0.0239014;0.0153311;0.0145761;0.0154347;0.0118283;0.0241804;0.0233627;0.0292582;0.0241175;0.0220613;0.0412521;0.0312073;0.0250597;0.022334;0.019411;0.0198216;0.0277332;0.0408198;0.0412849;0.029388
0;-0.0135718;-0.00870596;-0.00967719;0.00884478;0.0105936;0.00852242;0.0195175;0.0197908;0.00864488;0.00157143;0.00456716;0.00470694;-0.00303544;-0.00215442;-0.00296915;0.00887107;0.000552795;0.00612447;0.0190955;0.0115581;0.00647259;0.00879998;-0.00274575;-0.0161319;-0.0255544;-0.024769;-0.0193316;-0.0375051;-0.0323501
0;-0.0245809;-0.00818425;-0.0179798;-0.029972;-0.0318224;-0.00767044;-0.031072;-0.0280346;-0.0257142;-0.0388026;-0.0498068;-0.0604219;-0.05089;-0.0698527;-0.0822372;-0.074847;-0.0756481;-0.0758612;-0.0847648;-0.0866614;-0.0805688;-0.086423;-0.0952299;-0.0884532;-0.092865;-0.0908219;-0.0808387;-0.0888331;-0.078796
0;8.05504e-05;0.00936442;0.0158556;0.0223538;0.0102299;0.0087926;0.0103402;-0.0055305;-0.0108078;-0.00524922;-0.00619911;-0.0067272;-0.0308017;-0.0246078;-0.0425528;-0.0197933;-0.0196783;-0.0208242;-0.0161195;-0.0238322;-0.03048;-0.0339838;-0.0329662;-0.0235537;-0.0363077;-0.0297765;-0.0312407;-0.0371231;-0.0357885
0;0.00205916;-0.0126381;-0.0106278;-0.00533242;-0.00804259;-0.0129422;-0.00242533;0.0114392;0.00481996;0.0112896;0.0242718;0.0319435;0.030207;0.0216029;0.0367747;0.0194009;0.0036629;-0.00447235;0.0154993;0.00143136;-0.000208808;-0.00477751;-0.00153477;0.0034485;0.00440856;-0.0100854;-0.0177023;-0.00053435;-0.0259917
0;-0.00208151;-0.00179177;-0.00115484;-0.0129348;-0.00323201;-0.00697683;-0.00243777;-0.0126564;-0.0151959;-0.0179393;-0.0307409;-0.0305459;-0.0354767;-0.0338674;-0.0342528;-0.0327654;-0.0355211;-0.0263028;-0.0187624;-0.0032916;-0.0021386;-0.00458306;-0.0118414;-0.0332292;-0.0282284;-0.0234987;-0.0226545;-0.0160128;0.0101893
